text,rating,date
aplikasinya tidak bisa log in. padahal sudah uninstall install berkali2 tetap tidak mau,1,2025-04-03 14:33:25
apalah dibuka malah muter muter doang padahal internet ada,1,2025-04-03 09:27:52
"g'mana si ni app saya udh ajuin paspor bahkan paspor ny udh jdi tp,d'riwayat pembuatan paspor gak ada.ganti fto profil aja gak bisa.habis d'update malah jdi ngaco.bnerin donk...",1,2025-04-03 07:32:09
Tiba2 ke log out sendiri trus pas log in gabisa cuman putih doang dan ujung2nya ke log out. menyusahkan,1,2025-04-02 19:02:08
aplikasi nya tidak bis terbuka. bagaimana mau daftar. udh di download tp ga bisa di buka. hapus lagi download lagi juga ga bs di buka juga,1,2025-04-02 03:50:24
"Kenapa ya untuk pelayanan publik buruk sekali, puluhan kali daftar semua kantor imigrasi penuh. Terus mau nyoba lagi bbrp bulan kemudian bolak balik minta data lengkap, kadang kan malas harus foto lagi ijazah, kk dsb. Apa tidak ada ahli IT yg mumpuni di ASN? Kalau kita urusan dengan mbangking swasta semuanya lancar, tapi kalau dengan instansi pemerintahan...ahh..cape lah ngomongnya. Padahal ahli IT bejibun...",1,2025-04-02 00:04:26
kuota penuh terus aplikasi rusak rusak,1,2025-04-01 11:28:15
aplikasi Gakk gunaa.. bukannya membantu malah bikin ribet,1,2025-04-01 08:52:23
"email untuk verifikasi akun saja lama, waktu kembali mengulang dari awal dan belum sempat verifikasi, email dan no HP sudah tidak berlaku lagi, padahal cuma punya 1 dan tidak ada CP untuk nara hubung ini bagaimana solusinya?",1,2025-04-01 06:21:30
nih gk bisa di buka gimna cok man bentar lgi pengambilan,1,2025-04-01 05:22:13
"App selalu eror,bukan bawaan hp ya MAKINN. JELEKKKKK APP NYAA GA REKOMEND,KALO SUKA ERROR SEPERTI INI MENDING PAKE WEB AJA.. GA USAH PAKE APP,JELEK👎",1,2025-04-01 05:09:39
"udah masukin email sama password, abis itu layar blank item atau putih. Nyoba berkali kali tetep zonk gaada bedanya. Mau buat paspor jadi gabisa, terus solusinya gmn ini? kalau emang mau serba digital perbaiki secepatnya kalau ada masalah. kalau kaya gini malah nyusahin masyarakat. bukannya makin simple dengan adanya aplikasi, malah makin buat stress.",1,2025-04-01 04:38:02
bilang aja gak mau generasi muda kerja ke luar negeri makanya dipersulit kaya gini,1,2025-03-31 20:32:43
"aplikasi jelek bgt, buat ngedaftar aja susah bg",1,2025-03-31 09:25:43
ga bisa login,1,2025-03-31 05:46:02
"astaga aplikasi apa si ini, kacau bangett developer nya",1,2025-03-31 05:31:30
"kenapa setiap aplikasi pemerintahan selalu bermasalah sih,selalu jadi terkesan ngeribetin,server nya bobrok banget sering timeout,bukan mempermudah,malah mempersulit",1,2025-03-31 00:15:51
"parah nih aplikasi, ga bisa di instal",1,2025-03-30 15:14:15
"astaghfirullah ini aplikasi nya ga bisa digunakan sama sekali. masa mau daftar aja gak bisa, tulisan timeout terus. astaghfirullah",1,2025-03-30 00:56:26
susah bgt daftarnya,1,2025-03-29 11:16:55
Belum layak untuk masyarakat awam😔 sedih mendalam,1,2025-03-28 23:15:09
sya pkai iphone. alhamdulillah berhasil,3,2025-03-28 16:15:19
Ketika mau mengganti kantor imigrasi sering nge stuck,1,2025-03-28 06:38:51
"dipersulit pembuatan paspornya, kantor kualanamoo, saya ngumpulkan uang susah payah tiba sampek sana dibatalkan sepihak, terakhir uang saya hilang gitu aja mubadzir, dikira dia nyarik uang segitu enak",1,2025-03-27 09:05:08
Lumayan oke lah.,5,2025-03-27 08:17:14
ini gimana mau ngerubah passport daftar aja gak bisa,1,2025-03-27 07:54:32
👍,5,2025-03-27 07:31:46
"tolong segera perbaiki, sudah dari januari kemarin, tiap login cuma muncul layar hitam atau gak putih. gak bisa ngapa-ngapain, kenapa sih ini?",1,2025-03-27 05:45:21
Aplikasi rusak..,1,2025-03-27 03:10:26
bad,5,2025-03-26 08:44:07
kenapa tiba tiba tersuspend akun saya padahal sudah bayar! gimana ini ?,1,2025-03-26 07:13:53
aplikasi kenapa ga bisa digunakan dan bacaannya seperti ini aplikasi tidak dapat dijalankan,1,2025-03-26 07:04:41
Aplikasi ini mudah diinstal,5,2025-03-26 06:39:25
kenapa petugas nya lamanya bikin ngantuk saja dan buang waktu,1,2025-03-26 04:34:02
nggak bisa di bukak aplikasi nya loding lama kalo masuk akun,1,2025-03-25 16:44:35
Serius kagak sih buat aplikasi??pas udah d langkah akhir pilih jadwal tp kouta habis semua...d cek bulan berikutnya belum d buka.alat buat nyimpan data juga tdk tersedia.jika keluar hrs ngisi dr awal lagi..sepertinya d arahkan lewat calo..masa orang mau ngurus paspor d persulit??sungguh penurunan yg luar biasa kantor imigrasi sekarang..dari awal bulan sampai akhir bulan tdk ada jadwal yg kosong...,1,2025-03-25 08:27:01
"saran saya , kalo memang mau serba daring , fokus upgrade aplilkasinya , emang bagian IT nya sibuk ngapain ? ngopi ? ini aplikasi error/crash ga pernah di perbaiki ya ? ga usah ngarep² indonesia emas 2045 , sdm nya aja kaga cekatan",1,2025-03-24 21:53:42
mohon untuk pemilihan tanggal pertemuan tidak bisa di akses/di pilih,1,2025-03-24 19:35:28
aplikasi ga bisa buka lagi.padahal udah punya akun dan sudah pernah di pakai,1,2025-03-24 19:26:46
aplikasi tolol tidak bisa memilih tanggal,1,2025-03-24 13:50:06
. ol,5,2025-03-24 07:41:25
"Aplikasinya bikin capek, ngisi data udah di bagian upload KK malah keluar sendiri, berkali-kali pula, mana harus ngulang lagi dari awal. Gimana ini?",3,2025-03-24 07:26:33
mohon diperbaiki sistemnya sdh 2x login ga masuk2.,1,2025-03-24 07:22:26
"mohon untuk dapat di perbarui dan dievaluasi, saya mengajukan permohonan paspor lewat M- paspor, saya sudah mempunyai paspor, untuk permohonan yang pertama sudah benar dalam pengajuan diperbarui, karena saya terlambat membayar sehingga permohonan saya kedaluwarsa, dan saya seketika itu mengajukan permohonan lagi, hanya muncul permohonan baru, dari situ saya kehilangan uang 950.000..permohonan ditolak,uang tidak kembali.",2,2025-03-24 06:52:29
"semakin mudah, permintaan dari bahwa disetiap kabupaten harus ada pelayanan Imigrasi , sehingga kami dari kabupaten Ngada tidak tinggalkan tugas dan menempuh perjalanan jauh ke labuan Bajo hanya untuk urus paspor",5,2025-03-24 05:09:59
setiap milih lokasi pembuatan selalu tidak ada kuota. apa kamu disuruh datang langsung agar bisa di olah ?,1,2025-03-24 03:48:35
"Perbaiki bug di tanggal, aku udh nunggu karena kuota tanggal belum di buka,pas aku ganti ke lokasi lain terus balik lg ke lokasi sebelumny udh penuh tanggal yg mau di pilih,mohon di perbaiki",3,2025-03-23 21:08:30
aplikasi error tidak bisa geser security puzzle,1,2025-03-23 15:43:58
aplikasi babi malah tambah ribet,1,2025-03-23 11:50:34
excelllent,5,2025-03-23 08:50:22
"saya buka kok masih blak putih ya, sudah beberapa kali coba masih sama, mohon di perbaiki lebih lagi biar tidak terjadi error lagi.",2,2025-03-23 06:08:07
anehhh,1,2025-03-23 05:03:36
"Males banget, boro-boro bisa buat paspor online, mau loginnya saja susahnya minta ampun",1,2025-03-22 22:13:18
"Hati-hati mengurus paspor online karena beberapa hari lalu kita memgurus paspor secara online ternyata sistem nya belum terintegrasi yang justru merugikan masyarakat karena sistem nya semi manual dan online, kalau pernah terjadi di sistem disuruh membayar karena ada time limit setelah kita bayar ke. kas negara uang bisa hilang ( hangus) dg alasan sudah masuk. ke negara tapi ada sistem manual yang kita lakukan tidak sebenarnya uang itu uang rakyat harus dikembalikan ke rakyat jangan sampai hangus",1,2025-03-22 05:35:39
"Selama saya pake M-Paspor lancar jaya, semoga kedepannya lebih bagus lagi melihat komenan dari banyak masyarakat yang mau mengajukan atau perpanjang paspor. Terima kasih",5,2025-03-22 03:02:41
tolong perhatian dalam aplkasi supaya bisa membuat paspor lebih mudah dan proses cepat yg baik,5,2025-03-21 21:44:55
"Great App, GoodJob👍🏻",5,2025-03-21 18:04:58
"yak apa se, mau verifikasi cek email, pas kembali ke aplikasi uda cancel, di coba login malah ngeblank",1,2025-03-21 13:24:03
"sudah isi capek2 smpe di pilih tanggal gabisa diisi, akhirnya percuma instal aplikasi ini",1,2025-03-21 08:30:01
mantap,5,2025-03-21 02:12:47
ga bisa login setelah di update,1,2025-03-21 00:51:13
"sudah dicoba berbulan bulan ttap blank putih, giliran lngsung dtg antri panjang",1,2025-03-20 16:20:33
yaelah buatan pemerintah ampass,1,2025-03-20 15:52:07
"aplikasi apaan, mau buat paspor susah amat",1,2025-03-20 07:26:33
Lah kode OTP nya mana gak dikirim-kirim,1,2025-03-20 07:05:57
Baru dibuka langsung notif Request Timeout please Try again terus. Aplikasi Rusak,1,2025-03-20 02:24:06
"Kpd pemerintah indonesia jagn dipersulit kami mau buat pasport jagn dipaksa kami berurusan dgn ejen .aplikasi yg kalian sediakan sangat disesalkan dn mengecewakan .woi imigrasi khusus kota tanjung balai .bgi dong info yg valid .knp g bisa masuk ke ap m pasport,ap ad waktu yg ditentukan",1,2025-03-20 00:04:47
Sangat membantu jika membutuhkan perpanjangan paspor,5,2025-03-19 23:08:21
"Schedule tanggal kedatangan tidak berfungsi,lalu harus bagaimana !?",2,2025-03-19 17:18:24
Sudah punya akun tapi tidak bisa dibuka,1,2025-03-19 13:08:40
Pembayaran nya ribet . ngg bisa dibatalkan finpaynya,1,2025-03-19 06:48:22
sangat memuaskan dengan ada nya M.Paspor Melalui Aplikasi ini,5,2025-03-19 01:50:34
Kenapa lokasi Kantor imigrasi terdekat dari daerah saya tidak muncul di opsi pilih lokasi?,3,2025-03-18 17:22:11
jelek tiba tiba keluar,1,2025-03-18 11:36:46
Aplikasi bermasalah muluk gk jls,1,2025-03-18 08:30:55
app eror terus . kemarin blank. sekarang di suruh isi data udah benar semua tulis nya tidak valid . parah,1,2025-03-18 05:11:03
"aplikasi bikin ribet aja, dulu kita urus paspor di Imigrasi ga sampai satu hari selesai, sekarang, cari kuota hari untuk ke kantor lama,setelah dapat hari lama nunggu lagi baru di panggil menyerahkan dokumen dan foto, setelah itu, kadang masih salah foto, setelah itu tunggu 5 hari kerja lagi. padahal pegawai imigrasi ketika di datang ada yang duduk-duduk saja, ada juga yang ga ngertiin pekerjaannya. sistem baru ga mempermudah malah membuat ribet masyarakat.",3,2025-03-17 22:46:20
tidak bisa di buka erro mulu,1,2025-03-17 12:47:11
Ada 2 pemohon yang udah dibayar tapi kenapa ya suratnya yang ke upload cuma 1 pemohon?,3,2025-03-17 12:42:37
Tidak login error terus,1,2025-03-17 11:55:09
Kak saya gak bisa masuk katanya USB debugging error,1,2025-03-17 08:21:07
tidak dapat digunakan... layar hitam semua,1,2025-03-17 07:54:15
"applikasi apa ini sudah brpa kali di uninstal selalu blank, tidak siap online, offline dipersulit jga hrus dftar online",1,2025-03-17 06:04:49
kenapa aplikasi nya ga bisa di buka yaa..,3,2025-03-16 14:43:03
"Saya sudah pakai aplikasi ini sejak Desember 2022. Waktu itu lancar dan berhasil buat paspor saya. Beberapa bulan yang lalu sering ngeblank. Tadi pagi saya update aplikasinya, Alhamdulillah lancar kembali.",5,2025-03-16 12:02:20
"mau buat akun harus masukan kode otp dari email, tapi baru buka email, trus balik ke aplikasi sudah hilang, mau log in nggak bisa, akun belum diverifikasi, mau buat ulang e-mail sudah digunakan, gimana ini ??",1,2025-03-16 11:13:25
tidak bisa masuk. tidak memudahkan. payah aplikasinya,1,2025-03-16 07:41:32
"suka error, pas bikin uda ganti ke 10 tahun pas mau bayar tiba tiba jadi yang 5 tahun. gajelas",1,2025-03-16 05:07:04
"Tolong kembali kan regulasi antrian yang dulu, regulasi antrian sekarang sangat menyusahkan karena kouta antrian di setiap sesi cuma satu orang 😠",2,2025-03-16 03:35:13
ok,5,2025-03-16 00:35:41
Aplikasi parah,1,2025-03-15 16:40:58
hehehe.......🤣 yang kaya gini buatnya pake anggaran negara berapa ya.cuma tanya,1,2025-03-15 11:14:01
"hanya perpanjang paspor mandiri utk umroh ke imigrasi dipersulit harus pake surat pengantar travel, jadi bayar lagi di travel. sampai harus minta surat keteranga bekerja. apa itu aturan pusat atau gmn atau aturan saudi",1,2025-03-15 07:41:15
saya sudah berhasil melakukan pembayaran DA sudah DTG ke ke tempat imigrasi nya tapi di riwayat ko gak ada hilang,2,2025-03-15 07:28:09
"8 Maret 2025 Bug Fixes, FIX APAAN tiap saya isi data untuk daftar Paspor forced close mulu di bagian upload kartu keluarga etc, kalian habis update fix bugs, ada di testing dulu ga sih?! masa baru di update katanya fix bugs tapi masih ada problem begini? kerja kaya ga di gaji aja sampe rating apps pemertintah 2,2, make sense apa engga anggaran aja yang gede otak ga dipake, mudah apaan kalau begini yang ada nyusahin masyarakat aja.",1,2025-03-15 06:27:48
"Sangat membantu Jg ada paspor percepatan(same day service) yg mw byr lebih, Semoga kedepannya lebih baik Sering berkembangnya digitalisasi dan tekhnologi AI",5,2025-03-15 03:42:10
HAPUS AJA APLIKASINYA GAK BECUS,1,2025-03-14 07:17:46
"Sangat tidak memuaskan ,,saya sudah mencoba mendaftar online sudah mendekati 6 bulan lamanya dan terus menerus mencoba Knp tidak dapat tanggal masuk. Dan tidak dapat mendaftar . Terkeluar terus menerus",2,2025-03-14 05:27:56
Ok,4,2025-03-14 04:26:28
gak bisa di klik jadwal (tanggal) panggilan,5,2025-03-13 20:08:17
Aplikasi jelek sekali sdh 10 kali coba tiba 2 keluar sendiri dr aplikasi,1,2025-03-13 15:41:30
Oke,5,2025-03-13 14:11:35
Aplikasinya buruk selalu ngeblank dn eror semoga tdk di korupsi juga aplikasi ini,2,2025-03-13 12:31:55
"Udh susah"" isi data diakhir eror GK bisa ngasih tanggal kedatangan, coba perbaiki lagi aplikasinya",1,2025-03-13 10:50:54
Sudah lebih bagus sekarang gak ngeblank tinggal tingkatin lagi aja fiturnya,4,2025-03-13 05:35:58
"Kecewa banget sama pegawai kantor imigrasi kelas 1 Makassar, saya mengajukan pengembalian dana tp tidak bisa alasannya uang km sudah masuk ke kantor pajak. Sungguh tidak punya hati mereka 😡",1,2025-03-12 20:32:41
Aplikasi sampah selalu ngebug dan bermasalah,1,2025-03-12 15:02:57
"Saran untuk pasport nga usah pake istilah wisata atau pekerja , kan nanti ada visa Kemudian untuk propesi khusus pelaut disisipkan aja ABK ( anak buah kapal ) Any way applikasi ini sangat memudahkan orang yg akan mengurus paspor dan meminimalisir adanya pungli Semogavterus berkembang",5,2025-03-12 14:06:30
aplikasi tidak bekerja dengan baik selalu eror sistem..perbaiki sistem anda trmksh,1,2025-03-12 11:13:22
Reall time for paspor good,5,2025-03-12 10:18:33
Gimana Mau Aktivasi Jika Link Aktivasinya Tidak Ada Masuk Ke Gmail Yang Sudah Terdaftar.... Apa Yang Harus Saya Lakukan Bisa Link Ativasinya Masuk Ke Gmail Yang Sudah Terdaftar....!!!,3,2025-03-12 08:02:30
Alhamdulillah dengan pelayanan digi ada kepastian layanan Krn hrs booking antrian dulu,5,2025-03-12 07:30:41
"pengiriman kode otp ke email terlalu lama, padahal jaringan tidak ada kendala.",3,2025-03-12 07:16:15
sangat buruk aplikasi selalu loguot sendiri,1,2025-03-12 06:29:34
Agus dan mantap,5,2025-03-12 06:05:34
APLIKASI TOLOL ERROR TERUS!! Bukannya mempermudah masyarakat malah MEPERSULIT!!,1,2025-03-12 05:06:24
Mantap,5,2025-03-11 21:50:56
ok,5,2025-03-11 11:23:07
"bukanyan menambah efisiensi, malah tambah ribet, apk jelek, sering keluar sendiri, dan yg paling mengecewakan, setelah pergi lansung ke kanim tetap aja disuruh daftar dulu lewat apk.",1,2025-03-11 09:52:20
jlek,1,2025-03-11 05:38:46
Aplikasi tidak bisa digunakan,1,2025-03-11 04:20:18
Apakah pemerintah gak bisa buat apk yang lebih bagus lagi dari ini?,1,2025-03-10 14:02:29
"Buruk aplikasi ini, baru pakai 1 kali pas mau masuk lagi minta buat komplit puzzel tapi tidak bisa di gerakan puzzelnya diulang bahkan berjam-jam tidak bisa digerakan. Sangat menjengkelkan sekali. Tolong diperbaiki aplikasi ini atau ganti aplikasi lain saja",3,2025-03-10 11:40:02
Very bad,1,2025-03-10 09:27:42
Aplikasi sekelas kementrian kayak gini ? Emang negeri konoha ini yang mudah selalu dibuat susah,1,2025-03-10 06:33:56
Siiippp,5,2025-03-10 06:27:10
"Tiap minggu harus update aplikasi. Trus loadingnya jg lama utk pengajuan passport, kadang gagal jadi harus coba ulang secara berkala. Perlu ditingkatkan lg programnya.",4,2025-03-10 05:24:15
Ok,5,2025-03-10 03:41:38
Aplikasi bagus,5,2025-03-10 03:29:57
Payah,1,2025-03-10 02:17:38
terpaksa pake aplikasi ini,1,2025-03-10 02:08:26
"Kenapa ga bisa di buka,, susah banget daftarnya",1,2025-03-09 17:49:45
"unggah dokumen yang ke 3 sangat lambat, sehingga sulit untuk ketahap berikutnyA. Hampir 3 jam hanya muter saja, diulang pun sama",1,2025-03-09 13:14:31
Aplikasi tidak bisa jalan. Layar blank putih.,1,2025-03-09 10:31:07
mau login aja ada bug,1,2025-03-09 08:13:21
Ngblank putih aja ini aplikasi pas mau login? Masa aplikasi negara kaya begini,1,2025-03-09 07:57:05
"Pas daftar 1 kali salah email, gak bisa baftar lagi gr"" nomor hpnya udah ke daftar, padahal belom di verifikasi. Jadi kalo daftar ulang malah ribet banget, padahl sama akunnya kan blm fix jd",1,2025-03-09 07:47:56
Kenapa pas pengen up dokumen gk bisa masih ada bug ni aplikasi harus di fix lagi bg dev,1,2025-03-09 07:06:41
"tidak rekomendasi, sangat buruk buat sekelas aplikasi pemerintah",1,2025-03-09 06:56:35
Oke,5,2025-03-09 05:13:46
Kenapa sudah di update malah gak bisa masuk ke M paspor? Tolong diperbaiki.,1,2025-03-08 21:58:58
Mohon di perbaiki pak atau ibu aplikasinya... Pada saat saya mau upload data untuk surat nikah selalu loading dan tidak mau tersimpan ... Untuk perpanjangan pasport anak... Sudah 2 hari ini di coba terus dan selalu gagal... Jadinya saya tidak bisa proses untuk perpanjangan pasport dan membuat buaru pasport untuk anak... Terima kasih,1,2025-03-08 16:33:17
"GAJELAS UNTUK SEKELAS APLIKASI MILIK PEMERINTAH AJA LEMOT BGT GABISA UPLOAD, DIPERSULIT. SAYA COBA BUKAN HANYA DI SATU DEVICE, SEMUA DEVICE SAYA COBA SAMA SAJA, TOLONG DONG PEMERINTAH DIPERBAIKI, SEKELAS PEMERINTAH GINI AJA MASA GABISA BIKIN APLIKASI, TERLALU!!",1,2025-03-08 14:47:36
"Aplikasi tidak dpt digunakan sama sekali. Saya uninstall 2X hasilnya tetap saja ngeblank kadang putih/ hitam. Klo sistem blm diperbaiki secara maksimal hapus saja dulu dr playstore. Ini sangat mengecewakan, teknologi semakin canggih ini malah makin ngga canggih.😬😤😡",1,2025-03-08 12:22:39
"Untuk upload foto, buku nikah orang tua, ketika daftar utk anak yg elektronik 5 thn, gagal terus.. mohon utk diperbaiki, terima kasih.",1,2025-03-08 09:52:12
"Ini gimana dah,masa ngak bisa tentuin jadawal kedatangan,benerin ngapa.aplikasi nya kurang oke.",1,2025-03-08 09:37:53
